"HolderAddress","Balance","PendingBalanceUpdate"
"0x70ac3d8d70faee886f976ae0765951ddd4bfda64","7000000","No"
"0x9fb4376d220864e70d67c89244a9a2421b438b55","2200000000","No"
"0x3e8ad2911873bc4106821fb8f1ed732596039fcd","4673399412.3295","No"
"0x3a659421d508a7e9ea5f47ace6c6308bd48d18f4","6600000","No"
"0x7b864fb3aa6ddae51c0a5242f4fc50cf7866d1d0","6600000","No"
"0x2e8b26052936d32b62e04b5e853483d5f78a90af","9670251","No"
"0x315085b48411a6ae0a70747bc4125eceacc09858","26907527","No"
"0x73b72bac728af750b34844af51eb2569aaba5be2","6600000","No"
"0xe5a6df02ba73fbe067f74353d6e92078785f38ed","7000000","No"
"0x9824dc88f19424ae1a845186a4a960dea49152ba","6600000","No"
"0x96f05d5f25542a1d07393923c25bfe5d457391f6","349180504.270467","No"
"0x1641f219a7a9cade7dc69e16f5db2ea5a89e03af","6600000","No"
"0x564bc590ae7e4d7a4fb3e30592d895e79dc6ce18","2200000000","No"
"0xf402bc16af35d74f17e08e9f72c41caf2c9de16a","13600000","No"
"0xb81224735faab16891960a568675bc1fd6c68ac0","16670251","No"
"0xb7b7061575476e7f14b5eb2e4572cd39640595de","2200000000","No"
"0x1eeb1446427301293e1e88f4c5145973842e0992","6600000","No"
"0x9da2ee83b7eac61783c6b60c553cebcad934a495","6600000","No"
"0x3c2b1742dac3d8e05c8f4497a14c8be56834d632","6600000","No"
"0xb3e7f917f7e0a5f497fa73e53cfb1d2ba603c01f","6600000","No"
"0x502954b9dfcce6cf89adf7f4114f5112dc0d3e52","6600000","No"
"0x762ddbaa79f03841210cbf6901a957d74a32393e","13200000","No"
"0x9bbac6bcbe4e666a6114f1a7add01ce521e45204","6600000","No"
"0x87b3861478d5501c799cf9df9672287bf6d90686","6600000","No"
"0xf5e7b05a6e2bbe448dae05a49746e9483502e649","1964789549.84949","No"
"0xf92abaa3245cf0735948b29c6ab50fb5a790b49b","6600000","No"
"0x759592fe0ff1bf0e7f34529b266d65029d664105","10162167.1732892","No"
"0x8a7193efd9e3f205f37d1654f0860e0798eaa11d","6600000","No"
"0x136f541dbd5f8e78dac0f16cb1409eeea21589aa","6600000","No"
"0xd489c6b3a3da941a87492423ceff431643e1f654","6600000","No"
"0x33e844ea85b3591e962f377ff179121536fa79ed","6600000","No"
"0xaa3f7f468753dd235d2077aca07c7de50f0bcdde","7000000","No"
"0xdb274ce0b3b6d88ec765e7f39c354f8c71c63145","6600000","No"
"0x8ae1b4d4b37e5b219d4abb4d46339ab4fff24e5e","2837571499.57789","No"
"0xa1cd74cacb081a382f7c362d54e22dd139e74646","7000000","No"
"0x7f1f51252bea690d75632d4d5043215f65daaac0","6600000","No"
"0x6b1d557768a518bb511fd817d6a0f1783e3e40b0","6600000","No"
"0x866dd73bb0d246ec785bf13a5b1c0453283a4526","254821854.585879","No"
"0x24e67b3bba38919f64a100cfc5477754d073f9d3","6600000","No"
"0x9947af465a489263b05430535d8884f943b0a95c","6600000","No"
"0x885afe0bb7cbc1796335445399d203fa29e58da7","6600000","No"
"0x5b5a2ba367cb9934cf9b25e6f4fdf108c7f2a4ca","6600000","No"
"0xe66a67fb0b9cb5e6054a5d65e48794b482e0be27","6600000","No"
"0x3044b472946c11852baa36910f803fe7d1a0a8b1","6600000","No"
"0x424608ad95ad36154a9d091f3cfa7e96dd4abbb1","6600000","No"
"0xe9680aeaa7ada39fea2e153ab455183b8b795870","6600000","No"
"0xa024f1ee5e24dbb79cbba526dd682201be0e65b5","6600000","No"
"0x4ae100b4ffc7f72a4c914efc7aa65e6218f0c3db","6600000","No"
"0x25bc0822ba3a6dc23d8477e1def6018d8c10b473","9670251","No"
"0x99bfda2f853a86dd53854973f8e1f954e27aebbd","6600000","No"
"0xe20e2596df7374825ccff6dc1a95ce436288a8ee","6600000","No"
"0xa6800b16d52a182e8f1d12fd41ffd21d5aaf7e77","6600000","No"
"0x4d78961efbbc27c897fa72c351dd42e638134846","6600000","No"
"0x0f4eb1d364721ccba5b669b8fe7bb2f33b061dc2","1415800000","No"
"0xe3b93945d7c4ccebc71b1d29a49e4838bb2c3789","6600000","No"
"0x069c1da6a7a620c3d6a32483adcad5e6f6be4049","7000000","No"
"0x525dd8937eab50f6294d7c3b5890eb3c93f5dbb0","6600000","No"
"0x1af5bd4d38d952120738141a7949d33597c28404","6600000","No"
"0x671e7f7e4ce41bff4ade869afa0da8e5a436ce50","6600000","No"
"0x88d16934a5b5c58c15bee43211482e6a39e25d96","6600000","No"
"0x1976b8577e79b7b55cf36cfeb46668c58d57d90f","6600000","No"
"0x9d820affdaad034e0ebf232f4a0e4d027ea8bb74","5119774131.49553","No"
"0xa35fffa26f2883167db419e1c195b9a4a75adc05","6600000","No"
"0xc03d43ef270c20c1dfca866b71ac3c9df07b1476","6600000","No"
"0x9691c30b075ba84369141b2c7a79fe3d9c19110a","6600000","No"
"0xe635d3413870de2096378f7308bdd3e45aa7fce2","6600000","No"
"0xcfe899a844b60f4a0665a13e2d912e41e4d7da32","6600000","No"
"0xaf8da48a74115c29adcaba63031e903db2b30043","6600000","No"
"0x94d40afd73f86823b4d72972aeaf1104038c96a0","7000000","No"
"0x3f341606c1141d219a0592e889e2df9ecbf226a9","100000000","No"
"0xd4e9a901e6a6852184c930e6e38b434ae6dea892","6600000","No"
"0x909ff1727b0bdc85ba62145641a5179296ab88ab","6600000","No"
"0x2b91e70507761dd4616297de65012051409122b2","6600000","No"
"0xa42dd79e35012ddd35966b4e6bacb498e5a2cc6f","6600000","No"
"0xa55a48a48854d4ed5e0fc7f97542127b4123ad68","6600000","No"
"0x70f048d50d0bab8c8253fe52eb1a8b73f10eadb8","7000000","No"
"0xfaa18e5856b2db511b9b8a681ce069304626cc24","6600000","No"
"0x1141c9533680d29172193635bff7752520510b63","6600000","No"
"0xffc37a7c5e14b1a63d4d9a38250c2a77bfae5d53","6600000","No"
"0x1e19fd77cdd2c24f2da549e489f08c40476c4313","9670251","No"
"0x420459115c8d049832a2a366d8700e416a432e4b","6600000","No"
"0x0606dd88d2772969fe3e408ec73da68775a8a918","27866674.7936857","No"
"0x993907c709baab37655167067bd99ac072c3d428","6600000","No"
"0x59154d32e3df01785f3b878fec01a6157bfa072a","6600000","No"
"0xd180527b725123e24cf59ccd98244029ef3854ea","9670251","No"
"0xe7d500c98361dfac1b22dc826cc7b4f273731c0d","6600000","No"
"0x62929855129dda94b5eb3a5dc0fafeec6750f17b","9670251","No"
"0x869365ca9989bd1cc37c6326f607b9a1aabe024b","6600000","No"
"0x60d690b144bfe7eb9218a55a302e6fa3d45a2bc5","6600000","No"
"0x83118f1f49a1f86aa340443e2e9b7296f1158213","19340502","No"
"0x5e47d41bf8a11a2ea1c28e7bc27ed7da7b865143","6600000","No"
"0x57bba2a4c89bdb4ec1287fcc010dcd8b1ad8c01c","6600000","No"
"0x9292ae08716ed9560141cd4347f9962e0f609744","7000000","No"
"0xcab33424e507329c2978fc88a68ad8660428c408","7000000","No"
"0xe70cf9e9c37312b88e64632c3f76a26fb077ab13","6600000","No"
"0x88b3a22e849269d8de1baf765473b382bbf7a2d9","6600000","No"
"0xf0f88584c3f8e0bfbb3b8d74984dfe66f34d69ef","6600000","No"
"0xa4b83001c033aab40e60d7a5f2d9453b25be7783","7140000","No"
"0x9287fcc6ff60c810987626c67fe271d90963fdba","9670251","No"
"0xf53ac372448aee80ecb23fc76b457acd749ee78a","7000000","No"
"0x44f27c2e5e301cf81bcb9aaeee2309ef7ada3f6b","7000000","No"
"0x560c759a11cd026405f6f2e19c65da1181995fa2","399449.863112449","No"
"0xbfc3d5def8ee2c7b520e69faabb8f58d0181bf2c","6600000","No"
"0x81afb32189cdcc9c8473b2e1851cc6e198d45ddd","6600000","No"
"0xe1791a6978f085cc2e4b47822a0d2d493d854316","6600000","No"
"0x8f0111c33227bbf8da5fc264fe6b07b5ae528374","6600000","No"
"0x3e4b28b4d188ebacdfa767af5f4b8653b4b2ee18","7000000","No"
"0x9982ce370b31240600d0b69f5c3e44a972c6e1b0","13200000","No"
"0xfadcc370af515abbe6be3f34716bda7466bbb3fe","6600000","No"
"0xbe93dbb51543ae0fa0c44adce753b44075bcf177","6600000","No"
"0xcbbe0a12f202d9ce64dc965cbf4b623e7e6e5356","6600000","No"
"0xb711f761ea61f3b1a05379fd195ef5b3ee3c97a1","6600000","No"
"0x9606811274dc714823e457691ed1c137cd877060","6600000","No"
"0xd778d3b171edf5ee018e813b46d432e57d3a926e","6600000","No"
"0xc363d183e587644b81d3f7b8f28f3b41a7d9ada8","6600000","No"
"0xa48495236edefb6a88506efc772e966e5fc868f0","7000000","No"
"0x07d00c441a9d1a6aa24f30d4a9c3ca022929b65d","6600000","No"
"0x1ff5527175a9de6dc391844841802c8b575def31","6600000","No"
"0x51bb0db1243dfa527bf5bacb878c757598b8d9c6","7000000","No"
"0x13edb1acb73b70fcc6eb86e06b1bc8148454678d","7000000","No"
"0xa53950154793a9727059e4deabcfb13998a9ec2c","6600000","No"
"0xfc9c1c6255135fbc65200b81707815d8f67e7de7","6600000","No"
"0x14f9331ecb2218855a136dbbdeb14ff7f634aa30","7000000","No"
"0xa48a85b12e854ffa05c5dc6f0e0177a70d22fde6","7000000","No"
"0xd31365cb6ac551f2cad8fcab5d8a49e894be1ae3","6600000","No"
"0xdbac663a283e4d739ecaa4cca9cf39649ba1d0d3","7000000","No"
"0xff969d8396caebd60979a045d34093d8adb0854a","4132471724.33171","No"
"0x7a1edef068bc3db951a40563ece69c0cb31e2883","10650594276.9177","No"
"0xec3acf5d3dc8d257d414112977977ddf7c938728","11601828139.2978","No"
"0xb7eee82681b97581d3ecd2e2e699d7f898c3151c","1E-18","No"
"0x8c9156a4c52517563bcadfb6aaa5918c445cc149","54171935","No"
"0xe1ef88df537ebfcd811db00ea1ff70f9c5d6807a","20150519013.6333","No"
"0xb587cce86f472bf94a132118023c76c02b298648","19444992.4077504","No"
"0x8d57c54dd3371e54610c30804e6151e293cc1604","1915425525.56018","No"
"0x7393869b3317a81ac16305f549402ad57e1a7a26","1E-18","No"
"0x7f89055dc41eb6ddf35ce13d26626cb7f0f3f3f1","2837603691.93316","No"
"0x1ba8644bfd333f6913da17e787470cbc2f244747","655326868.747774","No"
"0x4274a50518bb38e1dcb15e66b38775d39d816da6","70456884.6365674","No"
"0xa17f7de14ee47efb1c822a7610781c3679bcdf92","2142136.40756959","No"
"0x59650baab995331cda3cba5d1d30ab794948f7ae","301427925.409473","No"
"0x8d944d446c769456e2edf25c6867f59450249230","461415661.475704","No"
"0x4e8a511f117c80b97db153fd0adf77986078e175","500000000","No"
"0xd3e5a02708c6d8880e563ffe36cc52e0bf948a70","273607909.932252","No"
"0x02d1e5abd75a345d104f10aabc4eadd47365a3e7","21198.8876703178","No"
"0x0f7a712e9f2d25160a7dc0c24324036c47ea951b","20514426.9764332","No"
"0xfb8335f09904a761a49c9c1c9b1308ac0a3d780d","2540631648.61997","No"
"0xd7bfda39d8cea7cbe4eb6a363ad3f40d3c5045b0","100","No"
"0x8bc6cbbf77c14ef7a41748452afd537c4ddcb04b","6600000","No"
"0x28d9cf0ebe2f297a7cb960a47e4625a1a696a00f","229399898.57747","No"
"0xf7b7bdc34a3f2d8bcad8221df0d41be667f05148","668435777.459628","No"
"0x539b2afc1f80033636387778b5a52d8e3bfb3cfa","48533951708.4671","No"
"0x50c792e79f23ba815beddad6516bf8f4632c648c","279503000","No"
"0x5137ef0f94ef62891267da9a91de694e768cafcf","2720407821.72349","No"
"0xbde4da3d0d8a7f7cc4ad9c1bcea8c8a53d1dd460","56715665982.8826","No"
"0x8837b58f2d8b0d7e5284ebdd867042e24daa5c1c","565706963.924233","No"
"0xe235686d440f6309c00aaed961981a14aaaff6f0","2327066073.65228","No"
"0x0e8137be9fad34a5082ac5c5f2515ca120df2112","15675576.2172214","No"
"0xbaccd2177070731a77e143c7145d8a0a6d22d5a6","13329944.6637822","No"
"0x7e3708f9da5757da094da9ad67ee3376aebeda3e","221158766.257705","No"
"0x88b7b1547b8db5766695f3ede886a0f737e67c1b","52444741.6512374","No"
"0xe4df1c56199789301334f321620d4b0e87689af7","30393348.1594163","No"
"0x23d860163d3e39aa273802aa2a47ea10de6e351f","836150.852998786","No"
"0xfb44b521d6d5810a2ea947b64f1a377c791c1a0c","924976346.665311","No"
"0x36ea94601031631f23f25ed9e55b2b065efdde11","128173138.685761","No"
"0x1d5dc5e403fddb3d6a6154941848188190cadccd","3871836.62428861","No"
"0x23b33f91420608d4a1ebe5430e3b38dc26da2864","1253150112.50393","No"
"0x0327874e2ec8cb9fde5f64b9afc026ee46b570d6","777918811.683095","No"
"0x8dc4e2789df1849e8168f4af3a4699e43c79f9d5","71404171.3788228","No"
"0x994d285a916b39e752b04ad1b9e4dd26d2f60d6c","18920.5789701101","No"
"0x1f867b34f7adb1e0bfa5b818472fcca7645c0338","158170.882021257","No"
"0xed101f7b40cdf28566cc275f6d42e467d5edd0ef","26593190","No"
"0x3d6ae09f248c7172ce6835ddba27319adad89bba","1102907289.48285","No"
"0xc95bb75edaeba9329777e07cf84d4fc84eb85578","2700655.03577017","No"
"0x87bf861fa5c7995456730a6659eaa33255e8b858","1409339028.95789","No"
"0x9ce4f6ba18bd5a89402f4d66983409178d099377","16179848774.4649","No"
"0x236568e19e06bb4834cec17f0531f1fe4acd5bcf","17720313557.9938","No"
"0x4b07f8d20e795ed700a312d887e94a52d2161cde","9444315.22192499","No"
"0x7be69347f952924a84b6f15de89d5326ae5b4cf4","725000000","No"
"0xc5d1c20fa18ab967474b21b28722ccb2a6928161","17145601609.6085","No"
"0xdc63069d6f920c6300065ac28acd05b1f7b3b0c1","55952796212.4788","No"
"0x7a4f66e9f3295acc6355357df1bcdbc734bdbbfc","222644840.752467","No"
"0xe358d8250f0250907502f434abc0978a59e55d4c","674402932.261811","No"
"0x918fbcc3cdc9e9b5455557573680dd630a1a3af6","1000000000","No"
"0x39540e63003be11d82e02369b87c3a4f824535d5","69847053.5324477","No"
"0x494c11b1aa572bd8578b7b4a87f4b5ef6429f94a","1E-18","No"
"0x6bb48ade7e8ee156ec25046393e8a385c20191d4","51972700","No"
"0x641479cb068e77bd2908d547d057f1defcd9e485","9013413140.29398","No"
"0x4917532eb87205e35521f52511e05a6c91b5e910","9598845896.68686","No"
"0x480ee30e611c68fa5b9f7551ab92b83c1325af9e","6000000","No"
"0xccd7c97b8a4259f143aedcff1d6156bd47a333e7","14029118133.2006","No"
"0x4bc78f6a753b4fe4f8c25684ac7655efe8c531f7","4433297833.08543","No"
"0xe30b08437ea44dd2cdb2980f072daccd50a561a5","12068113.5430542","No"
"0x2c9e38256f9929f1f7f0fea88a4cbbd8b6a82210","460196278.26689","No"
"0xf952402339dd781848aa12bc714db9711475eeb7","139568923.678917","No"
"0x0436d1718ea3f7148c518022b06db3df30318688","11470345970.0162","No"
"0x04e7736a6ea225be55bf37c0a2b725bd66290cb7","20195704.0839869","No"
"0x8061336c06999c44dfea0b7395242f81a7802e6a","504745774.197342","No"
"0x65cd8db312edd2adbac91a2c7f161266247351cd","52011693.5684309","No"
"0x4d037ca248ccf0768844ce52cd122baa9d80552b","2754897769.48379","No"
"0x4b8a07402ee7875c26eb561b5554a7c0fd9c076c","139637688.736528","No"
"0x8d8e2b6d1e601b0d2bcbcee6a782a8c4c3ba7494","639667646.077833","No"
"0xf1eb29434f3a32cc7f955d76e8cd4b4e70c1d59d","1415896071.97284","No"
"0x91b6202cd46c717bbc05d71734d033cef86d7ce4","778115072.034296","No"
"0x69192e9f5644079af57dd26a4b144679859ef24d","2500957.21781505","No"
"0x5a1ae557b168371caea07ce5189d8a7d5768117f","2600531963.54332","No"
"0x3f2d70f239231651f58b3aaf30d949c44ffbe93a","946664375.070352","No"
"0x343e1400008f08694e923b30d1a8fe20c1dbb6ef","8455183006.38642","No"
"0xa1ffba92342fc04d72236b82901c9b77d7588206","142310480.66695","No"
"0x4a7f785a9250f1ee6c3449585e321e6f5191b6d9","245054484.075024","No"
"0x6a954197e3c1c9ab2157dcc89ff4da869b59ae5f","440952866.670141","No"
"0xbf96d5b7a29545f49ea33f85fb878bd35e649354","0.898042205611777","No"
"0x1111111254fb6c44bac0bed2854e76f90643097d","1E-18","No"
"0xf428cb4e4462b53701ae8248c9ae59a1b9d01626","774089980.294493","No"
"0xcf4ea1d321ff869953d6460dfdc0f405bd27d8e2","4878969.94719392","No"
"0x7db134260b0be15d5c2ec8d9246fd51765bf69fc","135220348409.226","No"
"0x3a302f8ac7dd45901fa25d388435a9de36accab6","656983460.79656","No"
"0xc0b1a7b368d06a624b0baa9f7577e9c573615039","1","No"
"0xc64ab30a3b08b29edc76cf2a57ab05176da7ab55","208373710.264967","No"
"0x88811d23b99c15d5ac8bce1ea4399f5acf1f393a","799468897.097342","No"
"0x6ef604e621d4859b2bb072a1d7c14b5947c7bd7d","2555410463.38811","No"
"0xd99c6e4705f18b09f5eb6288fc0a4cc5d10bb507","4247071272.25046","No"
"0xd894b25119f39aea58d786329619f0f564a99a5a","1080378.29579539","No"
"0x956c561017b56fd56a052e28e82613139a053cc4","17448487.9577289","No"
"0x910bf2d50fa5e014fd06666f456182d4ab7c8bd2","9.788077E-12","No"
"0xada400403c15457d4bf8f748ad80cc516baa0135","4486638.30814157","No"
"0xdccf1af9a9f0ae46942a1b432b007e7823179f5b","7282623861.09961","No"
"0xd7a6849fea966a62ec2d8b4a7feb581499580aef","2141492417.77199","No"
"0x8e16c44e7c349ab0f0332c309221c39555f3be7a","137828880.723752","No"
"0x866b7b468ef382a43a5bb4f91a99b2705e6c7c28","165444475.720666","No"
"0xa387ba35af582f2021369b4665893451e1047e3c","125000000","No"
"0x37a64bda12df943f17934d3974246a01d4cde0cb","422059908.156207","No"
"0x4aeb56386b14e3816908c84833ca1744d0782c4e","5565569989.09554","No"
"0x87535a0670c793f61b5997b393c3c852e36b04d4","45351007.4896359","No"
"0xb517d3ad12f8a0380b2897fb9cf23b89381ee147","3067901654.78743","No"
"0xa539e2494a331cecd69f10934b723769575d4ce9","44056011906.5097","No"
"0x9f4704ce47f9b361174c5eea3103f3f74aec3a28","14321580486.2783","No"
"0x49c08d08fd11817070c933f8a32bdea00c7a5b0a","10000000000.6942","No"
"0xdb7b6dfd744b775dcf987e3b584516d429d3063f","3064304894.69712","No"
"0xd2d8f729a83e7618eb37a44169a2b8cc10a791e8","829621637.053926","No"
"0xe01af536038750241e840706a1446b9cf619969e","676000000","No"
"0xe1e28a7103ef3b891d42bc809a1da6087558a27d","332628564.476027","No"
"0x73292a6f23f7d8d959c92fa67cd1517d9d00725d","9670251","No"
"0x0f62d1dc55355f33ce1c44f4c65827c6fb2f8abf","15093276.5692817","No"
"0x8d26189c4359db2e712a4381e12a5f7d0132546d","6600000","No"
"0x9132144a3715ae4e78b2302560dc8d3f4f673d3f","16697249531.3794","No"
"0x07b0292b49495bc17624e0e6b9f5cefa69637b6b","15227414219.7127","No"
"0x9a72cee219babf88dd39771d286c4d4b494064c1","9599795545.78043","No"
"0x2bd95b857e7324a5f2763444f73da5ba13d3990c","9809.77791283071","No"
"0xdbaad112b55fb0d29febcba8a1d208a62793b444","4517251775.30661","No"
"0x6d1613316f1a4aedb7ada7078fb8d0a7efcf777a","322108090.853392","No"
"0xd194bc047b94d1e6627df59b7acae2aee2f5ebf7","689916903.35736","No"
"0x990a150c0990c8228a8dcc7c762e0693f217632d","2561058072.91719","No"
"0x7ab95968f781edc714231edcbc1542dc0bee944f","704466640.319411","No"
"0x61c343f13284a69151ffc2dc73d2b292656000d1","13677740476.2456","No"
"0xe9b93f5d4a1bd86562b5c8067bc3aceb4b93d061","2169693626.24048","No"
"0x929e618df51f8c34ccf1f8e8b724363e7293ab2d","11487309276.4011","No"
"0xb086313e7318c6c30c9578a9cae435293ca4ddb5","57480000","No"
"0x5bea833929787e5726bb79aac3df9feb48ab8cf5","4740193452.51304","No"
"0x5656371c6300b7bce989633299416075b64b9d68","11048852076.9317","No"
"0xf769d4272fe23333088d9d8a7243be3c8fafb218","12915800","No"
"0x4dfe5968cdb1cf21d83d96a730308fd0da907b73","19377583494.8522","No"
"0x974cb255255b771868ac2b980eeba3719e9d83f5","21070422.4436086","No"
"0xf652051facbff72c21102d1b27fa6ec7a3932959","0.540390547353659","No"
"0x29d003c0d9123888c4902cee36bb75c0cbd7a5dd","204000000","No"
"0x424242747857e7b9d95bde3d3debfd0a1574ffe1","1374059771.89463","No"
"0xb0a9d8646ac25050acd254bc5abddf1636af223d","37163000","No"
"0xfa9cbe48077ac356a6c7a789372932c1c3b664f8","82626644.8714473","No"
"0x8d596e7f916fe815b4efd4b1dce50c895d4ab9f2","6004796889.40124","No"
"0x55734d2713de88da9f814860a84b6dd7ce773420","1","No"
"0xb81b5fa76a1f349dc643ef31a3d727dbaabc1bfb","78085730.07192","No"
"0xbe5c6d0f34d2ac56081a96ad11c20d82c3f1dead","3144538.63390908","No"
"0xf0b6c436dd743daad19fd1e87cbe86eed9f122df","4268445510.87609","No"
"0x37a562f8a0f3c0d45e9c4df70657d1e80df0b3b7","30223400","No"
"0x45356b60cd3e1151b580adf5af87b46e773dc87a","773062560.195212","No"
"0xaaca76fa47d9589b1cbfa94ba4400ed7852aa852","97446366.2561834","No"
"0x46397d95a729940e1cfee099bd47f497d9d76fb6","63942800","No"
"0xbc05616625d49cdc1c88aed6d52aa59d79e589b3","1E-18","No"
"0x005b09c3150d873ee317b8ce62460b3772cf3945","20000000","No"
"0x9b16447db5a390c3e489611500267aa44a05a79c","5784130.11355362","No"
"0x38ad8d751200bc6180768679055a365a3e424211","3.31372505611E-07","No"
"0x1d85b1de0310c5cf5c7f832797f6237466aed1ef","290939904.534153","No"
"0x015af51d7360962a265151dbcdda3635fcc653df","296628012.563764","No"
"0x53e68553ca08f512423628d64c01b0a14dfcda99","1E-18","No"
"0x6d7ceb1104b34e52c2e15b34ffdff304ac4caee6","0.0033824096658324","No"
"0xf6a09deadf5a10aa7822d95e3228b2315de8f6fa","209150624.721129","No"
"0x624ae0df4e84904b7254575f903fb3c17a8c0ad7","22870251","No"
"0xa63a3c29fc916e6808a20463e035bb97fe5b4f6d","204659984.81925","No"
"0x766ec12b217ddd87e7f5cdcff64dba6734ddd071","101819322.959603","No"
"0x3851787eafd7ceb7455130c04ac6494ae369d95d","4756674997.96702","No"
"0x71966dfca57eb0499638cad7e9a1eb1c8c757cd0","24064.2757303475","No"
"0x4da81ddc8ddd2d0b7a3e589cf4e7298cba51c28b","64232158.3663189","No"
"0x39a7cf985f2616e8f8035fbfe6b19e72d7de95ee","20313509898.9476","No"
"0x1bd9407da585517c270cc88d73dad536ad7e9fe4","9670251","No"
"0x57a8aa38d670f025385c5eb2eed47b96a1dbdf94","39600","No"
"0xc17dfb523fa63cda9b96d67842652aa89b4717ff","134753355.720233","No"
"0xe2921b07840c38c90e2fc465f17d1c9081bfd1d6","8033572.12653233","No"
"0x2406b2254b0950e2243e811a111c15fef2b3b6bc","853122608.383502","No"
"0xb3f671d2a2a092e129e67cca100d097efbb97c65","0.746357624447502","No"
"0xb7b8cac031c6d860f2404c5277fe736f9a3d4884","6762146365.41613","No"
"0x54ffe65ee6c6d834e4c3fc549050ffe5924a52fc","91333119.5183318","No"
"0x6440200c1f94976da537ec1ec7ec5fbb1441244e","19800000","No"
"0x58f7755998bbb778175d3361ed2437abd9e5abb5","3109502439.41473","No"
"0xadb3f7d801874a272f96a0291220ff1b9b2ede6f","500000661.564691","No"
"0x3900a3247160021529b2a98e987a938ef5a65cbd","6600000","No"
"0xf5aa206641370b0948f05a2cbfe777d37f705673","6600000","No"
"0xfb5674e56245ea68f09b36d8b0f246e06ecf0a0f","21926174342.9632","No"
"0xa1f0b20f1108cb4d1e50c57388b4d3305d37f91d","2584507926.35506","No"
"0x2c95bd868048b330e6d5e7c4d0dc36a0d1f6035b","7","No"
"0x05c311beda42ec350a45791afe693dd50b90a850","627829785.553186","No"
"0x03d9b6eea7a84aef5fdd02b136bde8dac8752a61","6000000","No"
"0x4df5531a047a02f212fb339bccdc3e25adfeeffb","41768443227.4122","No"
"0x54753ebc349a3371c7e452cc54f7723f38837b8e","51698019.7533435","No"
"0xd9b7aed5c715c66a69e41afc01629ca939c9aa34","5863218426.68206","No"
"0x5ed47b3186e5112abb834a3363c232c90c993fab","42357765.1323294","No"
"0xd9d33b1479e2c671703e56996ab0b1c3f2838752","885963989.34568","No"
"0xd039e61283d9b209d1fc2d639b13983ec232d86c","0.420302937912507","No"
"0x322841c4e3de1e1a54e2bcb34d63f5eb0c5ccf92","1984967392.96947","No"
"0xf250ab89d530f1d62e9d38d90defdf9c35874413","2237467304.6489","No"
"0xac3c9d7630dcb69f1d1de9bc5604f2bfae893203","1002560161.94463","No"
"0x471e96a01962b62fe3e9e8e367f6be56e3e983d0","13700066430.117","No"
"0x070ea1aa753d1433ef7544721742fc54a3785f01","1196203524.69174","No"
"0x6a4125eb51c35c893c5a3a7b3a6d7a6db114c86b","1244821490.52134","No"
"0xcedaece6d0008cb12c998a80c85f1a381a6a8027","1152472984.98564","No"
"0xa272be86b7943abd334dd8fc211037089b23de4c","5049039017.37129","No"
"0x37139e2ab0cc14b79b3a8458c16c34b127375c00","6000000000","No"
"0xb0e9f278bebad156dd4c2fdf183fd399889aa7b4","13849.0811809235","No"
"0x39c2b9b5080d8c814c130ab193e91d28c93afea3","10000000","No"
"0x4c5cfdbb469b1ab3086a727e4890ee6cf90be1ea","102215473.527231","No"
"0xe829d447711b5ef456693a27855637b8c6e9168b","450253904.527237","No"
"0x4b024b1609e1c3c8335a7396748e9339c671dfa6","12143246006.7931","No"
"0xc85f8867d96d5c17ffeea06df56e236e76e3584a","21938300","No"
"0x18163c01ccca2c20ab922c22f09db2b31c3fb74a","258207642.521207","No"
"0x32cff7dcf59fc46e34ef163239bf60d4c2b8888a","777437462.527256","No"
"0x8eeccf2f3ea9fe05d6906abaa1458be9646d938b","25853834463.2359","No"
"0xa11eb251a0c4b91d20acaae6a283a4f533a7097f","11942787.1431233","No"
"0xd9e59061c7249adde2cbda06cf03ad8ce86320e6","1537135831.31357","No"
"0x56a796218564038153b6f576cd2a814d527a7956","5076647838.34664","No"
"0xf150b43767bc5bf4999f6f520ef01bb60f9c3b91","29230931.2467899","No"
"0x859b7ef6e107fa01d5c3e0351e94316e2ce502f5","5373687576.73005","No"
"0x9b530f365e56e48fec2c24e84b5bc200c68934a2","65824776.5342377","No"
"0x9561a9bd4c3fdb0e5d0a4bb032803c0fef4134a4","1.6352992309E-08","No"
"0xa5d089429ba06c6494241763f7d774d13358f854","1038018.56800407","No"
"0x91a6543a5d255bf9e90a340882f5155cf7f0edf0","1252271653.06032","No"
"0x06f3fffe777d69c0575bf51357d2e965f6385d9b","7000000","No"
"0xb3a66b47ee0f8d9ed3edb7b291684d473aff9360","1000000","No"
"0xc6e48e0e753baefe6fac29fecefc350c0dce3498","959518.268810386","No"
"0xb14c37d62f6dddba576e924b69bf082735c7cd73","9246269848.22567","No"
"0xb4fa1b48300e22b41956ccc1a3e4adf2be71496b","2000010000","No"
"0x3cd4920643b575ce2673f9122bc6960436dba2cc","700000000","No"
"0x24295d9981062626e9cd98e6e8fc06e81021ab7e","2500000000","No"
"0xdaa07ef658e300528792728c7059b97106f94977","2480281691.51095","No"
"0xdcbed2a72307879bea8a77e150decee7583214f0","2000000000","No"
"0x1b3f34c8cda1a6eac32b9d66055904b18234b938","0.325197178561862","No"
"0xf70b23bdb7f00362fe2815ea96bc390bc42188d2","2309982.04302471","No"
"0x95c2067e99e51f2978a94d6d35cc3aeb99d4bdd5","0.392276097834682","No"
"0x3c3c4784f144be44d0ea217e472265e00d076a6f","160295878.724867","No"
